Annual_Income,Employment_Length,Debt_to_Income,Credit_Score,Loan_Amount,Loan_Term,Income_to_Loan_Ratio,Monthly_Income,Est_Monthly_Debt,Disposable_Income,Home_Ownership_MORTGAGE,Home_Ownership_OWN,Home_Ownership_RENT
39016.93,8,12.75,629.0,7300,36,5.344784931506849,3251.4108333333334,414.55488125,2836.8559520833332,1.0,0.0,0.0
71663.58,27,31.69,665.0,6300,36,11.375171428571429,5971.965,1892.5157085,4079.4492915,0.0,0.0,1.0
28301.84,19,29.53,697.0,11700,60,2.418960683760684,2358.4866666666667,696.4611126666667,1662.0255539999998,0.0,0.0,1.0
54607.53,29,21.14,708.0,3200,36,17.064853125,4550.6275,962.0026535,3588.6248465,1.0,0.0,0.0
73390.16,3,17.19,638.0,19100,60,3.8424167539267016,6115.846666666667,1051.3140420000002,5064.532624666667,1.0,0.0,0.0
48692.88,10,41.29,694.0,19600,36,2.484330612244898,4057.74,1675.440846,2382.299154,1.0,0.0,0.0
108242.39,6,16.64,699.0,5900,36,18.34616779661017,9020.199166666667,1500.9611413333334,7519.238025333334,0.0,0.0,1.0
210192.34,40,18.27,582.0,49300,36,4.26353630831643,17516.028333333332,3200.1783764999996,14315.849956833332,1.0,0.0,0.0
41604.41,21,22.11,631.0,7800,36,5.333898717948719,3467.034166666667,766.56125425,2700.472912416667,1.0,0.0,0.0
23385.13,16,4.77,666.0,24000,36,0.9743804166666667,1948.7608333333335,92.95589174999999,1855.8049415833334,0.0,0.0,1.0
34035.06,9,24.08,634.0,26600,60,1.2795135338345864,2836.2549999999997,682.9702039999999,2153.284796,1.0,0.0,0.0
55311.45,0,18.33,648.0,48800,36,1.1334313524590163,4609.287499999999,844.8823987499999,3764.4051012499995,0.0,0.0,1.0
44068.85,2,12.88,627.0,31600,36,1.3945838607594936,3672.4041666666667,473.00565666666665,3199.39851,0.0,0.0,1.0
36958.03,36,0.0,663.0,34900,60,1.058969340974212,3079.835833333333,0.0,3079.835833333333,0.0,0.0,1.0
29348.33,17,30.56,665.0,35600,36,0.8243912921348315,2445.6941666666667,747.4041373333333,1698.2900293333332,0.0,0.0,1.0
104917.62,31,24.81,662.0,29000,36,3.6178489655172412,8743.135,2169.1717935,6573.9632065000005,0.0,0.0,1.0
106595.35,39,22.62,667.0,32900,36,3.2399802431610945,8882.945833333333,2009.3223475,6873.623485833334,0.0,0.0,1.0
13839.41,39,16.15,651.0,27200,36,0.5088018382352941,1153.2841666666666,186.25539291666664,967.0287737499999,0.0,0.0,1.0
72751.67,7,12.94,621.0,25700,36,2.830804280155642,6062.639166666667,784.5055081666666,5278.1336585,1.0,0.0,0.0
81944.97,38,26.84,625.0,2100,60,39.021414285714286,6828.7475,1832.8358289999999,4995.911671000001,0.0,1.0,0.0
56174.91,7,13.11,598.0,16300,36,3.4463134969325155,4681.2425,613.71089175,4067.5316082500003,0.0,1.0,0.0
37402.34,22,8.92,658.0,18600,60,2.0108784946236558,3116.861666666666,278.0240606666666,2838.8376059999996,0.0,0.0,1.0
41100.78,0,7.46,640.0,45700,60,0.899360612691466,3425.065,255.509849,3169.555151,1.0,0.0,0.0
95466.75,17,0.0,577.0,36800,36,2.5942051630434784,7955.5625,0.0,7955.5625,1.0,0.0,0.0
42616.11,5,16.21,558.0,37800,36,1.1274103174603174,3551.3425,575.6726192500001,2975.66988075,0.0,0.0,1.0
44701.95,32,30.15,638.0,13800,36,3.2392717391304346,3725.1625,1123.13649375,2602.02600625,1.0,0.0,0.0
56566.19,31,10.85,680.0,3800,36,14.88583947368421,4713.849166666667,511.45263458333335,4202.396532083333,1.0,0.0,0.0
76911.89,22,22.21,594.0,34900,36,2.203779083094556,6409.324166666666,1423.5108974166667,4985.813269249999,0.0,0.0,1.0
22046.29,15,30.29,680.0,43500,36,0.5068112643678161,1837.1908333333333,556.4851034166667,1280.7057299166668,0.0,0.0,1.0
56282.31,29,20.33,645.0,32400,36,1.7371083333333333,4690.1925,953.5161352499999,3736.67636475,1.0,0.0,0.0
30558.41,11,17.77,688.0,2300,36,13.286265217391305,2546.534166666667,452.5191214166667,2094.01504525,0.0,0.0,1.0
68092.8,24,22.04,720.0,35700,60,1.9073613445378153,5674.400000000001,1250.63776,4423.76224,0.0,0.0,1.0
124732.31,33,14.99,681.0,28900,36,4.315996885813148,10394.359166666667,1558.1144390833335,8836.244727583333,1.0,0.0,0.0
75609.37,11,37.7,565.0,36000,60,2.1002602777777777,6300.780833333333,2375.3943741666667,3925.3864591666666,0.0,0.0,1.0
111492.67,6,2.25,735.0,25000,60,4.4597068,9291.055833333334,209.04875625,9082.007077083334,1.0,0.0,0.0
25813.96,32,18.6,560.0,44700,36,0.5774935123042505,2151.1633333333334,400.11638000000005,1751.0469533333335,1.0,0.0,0.0
53667.71,4,20.46,686.0,14800,60,3.6261966216216215,4472.309166666667,915.0344555,3557.2747111666667,1.0,0.0,0.0
25738.61,20,23.69,650.0,46300,60,0.5559095032397409,2144.8841666666667,508.1230590833333,1636.7611075833333,0.0,0.0,1.0
64372.64,38,29.65,660.0,27100,36,2.3753741697416975,5364.386666666666,1590.5406466666666,3773.84602,0.0,0.0,1.0
54520.65,21,31.49,689.0,33500,36,1.6274820895522388,4543.3875,1430.7127237499997,3112.67477625,0.0,1.0,0.0
26765.48,18,31.06,693.0,26500,36,1.0100181132075472,2230.4566666666665,692.7798406666666,1537.676826,1.0,0.0,0.0
34404.54,21,25.62,549.0,44900,36,0.7662481069042316,2867.045,734.536929,2132.508071,1.0,0.0,0.0
44739.89,32,22.54,780.0,45600,60,0.9811379385964912,3728.3241666666668,840.3642671666667,2887.9598995,1.0,0.0,0.0
75600.31,0,24.18,705.0,1700,60,44.47077058823529,6300.025833333333,1523.3462464999998,4776.679586833334,1.0,0.0,0.0
127333.58,1,11.58,673.0,43700,60,2.9138118993135014,10611.131666666666,1228.769047,9382.362619666666,1.0,0.0,0.0
29633.76,2,36.46,645.0,19200,36,1.5434249999999998,2469.48,900.3724080000001,1569.1075919999998,0.0,1.0,0.0
36742.52,2,17.01,662.0,37100,36,0.9903644204851751,3061.8766666666666,520.825221,2541.0514456666665,1.0,0.0,0.0
66228.71,31,10.41,648.0,24100,36,2.7480792531120333,5519.059166666667,574.53405925,4944.525107416667,0.0,1.0,0.0
129342.68,36,11.44,715.0,36300,36,3.5631592286501377,10778.556666666665,1233.0668826666665,9545.489784,0.0,0.0,1.0
121724.77,18,27.39,710.0,4000,60,30.4311925,10143.730833333333,2778.3678752500005,7365.362958083333,0.0,0.0,1.0
152059.06,14,8.2,766.0,39600,60,3.8398752525252524,12671.588333333333,1039.070243333333,11632.51809,1.0,0.0,0.0
119213.05,24,0.0,677.0,9400,36,12.682239361702129,9934.420833333334,0.0,9934.420833333334,0.0,1.0,0.0
43366.4,9,16.21,695.0,29200,36,1.4851506849315068,3613.866666666667,585.8077866666667,3028.05888,1.0,0.0,0.0
40215.78,32,22.85,692.0,2800,36,14.36277857142857,3351.315,765.7754775000001,2585.5395225,0.0,0.0,1.0
38794.69,23,34.44,774.0,23800,60,1.6300289915966388,3232.8908333333334,1113.4076029999999,2119.4832303333333,1.0,0.0,0.0
103632.9,37,20.11,676.0,37800,36,2.7416111111111108,8636.074999999999,1736.7146824999998,6899.360317499999,1.0,0.0,0.0
61465.34,40,11.98,597.0,47600,36,1.2912886554621847,5122.111666666667,613.6289776666667,4508.482689,1.0,0.0,0.0
65314.78,7,17.37,514.0,28200,36,2.31612695035461,5442.8983333333335,945.4314405000001,4497.466892833333,1.0,0.0,0.0
77460.53,8,9.09,697.0,28200,60,2.746827304964539,6455.044166666667,586.76351475,5868.280651916666,0.0,0.0,1.0
88800.35,26,18.26,659.0,25900,36,3.4285849420849424,7400.029166666667,1351.2453258333335,6048.783840833334,0.0,0.0,1.0
43966.1,39,18.98,613.0,4800,36,9.159604166666666,3663.8416666666667,695.3971483333333,2968.4445183333332,1.0,0.0,0.0
58760.09,14,14.69,599.0,32800,60,1.7914661585365852,4896.674166666667,719.3214350833333,4177.3527315833335,1.0,0.0,0.0
37695.19,13,10.66,676.0,22100,60,1.705664705882353,3141.2658333333334,334.85893783333336,2806.4068955000002,0.0,0.0,1.0
137807.36,38,2.33,665.0,45300,60,3.042105077262693,11483.946666666665,267.5759573333333,11216.370709333332,0.0,0.0,1.0
66545.54,29,30.89,694.0,10200,36,6.524072549019607,5545.461666666666,1712.9931088333333,3832.468557833333,1.0,0.0,0.0
70910.85,36,35.09,718.0,21500,36,3.2981790697674422,5909.2375,2073.55143875,3835.68606125,0.0,0.0,1.0
71927.0,27,20.55,659.0,31400,60,2.290668789808917,5993.916666666667,1231.7498750000002,4762.1667916666665,0.0,0.0,1.0
62379.86,18,9.59,657.0,33100,36,1.884587915407855,5198.321666666667,498.51904783333333,4699.802618833333,0.0,1.0,0.0
95939.14,3,30.67,739.0,35900,60,2.672399442896936,7994.928333333333,2452.0445198333337,5542.8838135,0.0,1.0,0.0
85310.63,17,24.63,734.0,41900,36,2.0360532219570406,7109.219166666667,1751.00068075,5358.218485916666,1.0,0.0,0.0
34344.94,27,21.75,709.0,40300,36,0.8522317617866005,2862.0783333333334,622.5020375,2239.5762958333335,1.0,0.0,0.0
68332.05,35,11.41,640.0,18500,36,3.6936243243243245,5694.337500000001,649.7239087500001,5044.61359125,1.0,0.0,0.0
34541.71,40,5.49,620.0,6700,36,5.155479104477612,2878.4758333333334,158.02832325000003,2720.4475100833333,1.0,0.0,0.0
58180.45,13,16.24,701.0,35300,36,1.6481713881019828,4848.370833333333,787.3754233333333,4060.99541,0.0,0.0,1.0
82326.97,24,7.6,690.0,41100,36,2.003089294403893,6860.580833333333,521.4041433333333,6339.17669,0.0,0.0,1.0
108582.42,28,12.54,579.0,45000,36,2.4129426666666665,9048.535,1134.6862889999998,7913.848711000001,0.0,0.0,1.0
167923.28,4,44.83,618.0,2600,36,64.58587692307692,13993.606666666667,6273.333868666667,7720.272798,0.0,0.0,1.0
149580.29,11,14.69,679.0,40400,36,3.7024824257425744,12465.024166666668,1831.1120500833335,10633.912116583335,1.0,0.0,0.0
35848.82,24,17.94,710.0,40700,60,0.8808063882063882,2987.4016666666666,535.939859,2451.4618076666666,0.0,0.0,1.0
76944.72,23,16.99,639.0,7200,60,10.686766666666667,6412.06,1089.4089940000001,5322.651006,1.0,0.0,0.0
45040.81,26,17.83,711.0,19600,36,2.2980005102040817,3753.400833333333,669.2313685833333,3084.16946475,1.0,0.0,0.0
92853.08,38,32.64,786.0,27000,36,3.439002962962963,7737.756666666667,2525.6037760000004,5212.152890666666,0.0,0.0,1.0
66423.2,36,16.73,594.0,40600,60,1.636039408866995,5535.266666666666,926.0501133333333,4609.216553333333,1.0,0.0,0.0
55690.6,31,14.15,608.0,23900,36,2.3301506276150628,4640.883333333333,656.6849916666667,3984.1983416666662,1.0,0.0,0.0
34105.24,32,11.36,591.0,8400,36,4.060147619047619,2842.103333333333,322.8629386666666,2519.2403946666664,1.0,0.0,0.0
45011.79,25,17.04,711.0,15900,60,2.8309301886792455,3750.9825,639.167418,3111.815082,0.0,0.0,1.0
48838.29,23,12.22,684.0,42200,36,1.1573054502369668,4069.8575,497.3365865,3572.5209135,0.0,0.0,1.0
57437.65,11,28.11,688.0,1300,36,44.18280769230769,4786.470833333334,1345.4769512500002,3440.9938820833336,0.0,0.0,1.0
100187.85,3,14.16,736.0,6100,60,16.424237704918035,8348.987500000001,1182.2166300000001,7166.770870000001,1.0,0.0,0.0
53766.28,20,2.53,673.0,31600,36,1.7014645569620253,4480.5233333333335,113.35724033333334,4367.166093,0.0,1.0,0.0
108910.94,30,30.69,647.0,5800,36,18.77774827586207,9075.911666666667,2785.3972905,6290.514376166667,1.0,0.0,0.0
70744.57,16,15.88,753.0,3900,36,18.139633333333336,5895.380833333334,936.1864763333333,4959.194357,1.0,0.0,0.0
106376.9,3,25.6,665.0,38500,36,2.7630363636363633,8864.741666666667,2269.373866666667,6595.3678,0.0,0.0,1.0
59933.35,27,18.65,711.0,3200,60,18.729171875,4994.445833333333,931.4641479166667,4062.9816854166666,1.0,0.0,0.0
62077.54,25,1.95,647.0,22200,36,2.7962855855855855,5173.128333333333,100.8760025,5072.252330833333,0.0,0.0,1.0
48852.33,3,14.42,629.0,46400,60,1.0528519396551725,4071.0275,587.0421655,3483.9853345,1.0,0.0,0.0
124852.98,4,10.39,677.0,35900,36,3.477798885793872,10404.414999999999,1081.0187185,9323.3962815,1.0,0.0,0.0
30754.01,17,17.84,678.0,42300,36,0.7270451536643026,2562.8341666666665,457.2096153333333,2105.6245513333333,0.0,0.0,1.0
41084.99,16,17.72,648.0,14300,36,2.8730762237762235,3423.7491666666665,606.6883523333333,2817.060814333333,0.0,0.0,1.0
60330.4,21,0.0,735.0,41600,36,1.45025,5027.533333333334,0.0,5027.533333333334,0.0,0.0,1.0
115040.11,17,22.73,701.0,42500,36,2.7068261176470587,9586.675833333333,2179.0514169166668,7407.624416416666,1.0,0.0,0.0
44559.95,29,26.3,711.0,43600,60,1.0220172018348623,3713.3291666666664,976.6055708333333,2736.723595833333,1.0,0.0,0.0
233504.37,2,31.63,723.0,19900,36,11.733887939698493,19458.6975,6154.786019249999,13303.91148075,1.0,0.0,0.0
31745.58,9,10.56,642.0,24300,60,1.3064024691358025,2645.465,279.361104,2366.103896,1.0,0.0,0.0
38264.81,25,3.56,609.0,46000,36,0.8318436956521739,3188.7341666666666,113.51893633333333,3075.2152303333332,0.0,0.0,1.0
73098.86,16,19.48,664.0,16500,36,4.43023393939394,6091.571666666667,1186.6381606666666,4904.933506,0.0,0.0,1.0
49940.16,33,21.72,666.0,41300,60,1.2092048426150122,4161.68,903.916896,3257.7631040000006,0.0,0.0,1.0
69743.21,37,33.03,596.0,24900,36,2.8009321285140563,5811.934166666667,1919.6818552500004,3892.2523114166665,1.0,0.0,0.0
227169.7,25,26.88,673.0,35700,36,6.3632969187675075,18930.808333333334,5088.60128,13842.207053333335,1.0,0.0,0.0
104646.22,33,0.0,630.0,11100,36,9.427587387387387,8720.518333333333,0.0,8720.518333333333,0.0,0.0,1.0
73483.64,29,37.41,639.0,4400,36,16.700827272727274,6123.636666666666,2290.852477,3832.7841896666664,0.0,1.0,0.0
99252.25,28,0.0,629.0,32900,36,3.016785714285714,8271.020833333334,0.0,8271.020833333334,1.0,0.0,0.0
79549.65,22,42.01,640.0,32600,60,2.4401733128834353,6629.1375,2784.9006637499997,3844.23683625,1.0,0.0,0.0
62801.3,39,18.28,715.0,42400,36,1.4811627358490567,5233.441666666667,956.6731366666668,4276.768529999999,0.0,1.0,0.0
157562.43,2,39.25,721.0,39100,60,4.029729667519182,13130.2025,5153.60448125,7976.598018749999,0.0,0.0,1.0
60741.82,34,18.49,650.0,21400,36,2.8384028037383175,5061.818333333334,935.9302098333333,4125.888123500001,0.0,0.0,1.0
97679.28,1,37.31,672.0,41500,60,2.3537175903614456,8139.94,3037.011614,5102.928386,1.0,0.0,0.0
41123.18,6,21.37,677.0,2600,36,15.816607692307693,3426.931666666667,732.3352971666667,2694.5963695,1.0,0.0,0.0
70270.57,5,22.46,781.0,10800,36,6.50653425925926,5855.880833333334,1315.2308351666668,4540.649998166667,1.0,0.0,0.0
30957.68,28,12.67,585.0,23600,36,1.3117661016949154,2579.806666666667,326.8615046666667,2252.945162,0.0,0.0,1.0
74764.55,37,26.02,678.0,29400,36,2.543011904761905,6230.379166666667,1621.1446591666665,4609.2345075,1.0,0.0,0.0
217478.37,19,18.27,661.0,21200,60,10.258413679245283,18123.1975,3311.10818325,14812.089316749998,1.0,0.0,0.0
61269.63,22,12.58,631.0,13300,36,4.60673909774436,5105.8025,642.3099545,4463.492545499999,0.0,1.0,0.0
102835.24,21,22.34,686.0,47000,36,2.187983829787234,8569.603333333334,1914.449384666667,6655.153948666668,1.0,0.0,0.0
45752.91,39,18.48,850.0,41700,36,1.0971920863309352,3812.7425000000003,704.594814,3108.1476860000002,1.0,0.0,0.0
130917.39,23,28.83,636.0,44300,60,2.9552458239277652,10909.7825,3145.2902947499997,7764.49220525,0.0,0.0,1.0
22614.1,32,12.32,626.0,14000,36,1.615292857142857,1884.5083333333332,232.17142666666666,1652.3369066666664,0.0,1.0,0.0
56569.13,15,23.29,633.0,49000,36,1.1544720408163265,4714.094166666667,1097.9125314166668,3616.18163525,0.0,0.0,1.0
92537.88,10,16.87,645.0,24900,36,3.7163807228915666,7711.490000000001,1300.9283630000002,6410.561637000001,0.0,1.0,0.0
34937.36,40,24.27,627.0,14700,36,2.376691156462585,2911.4466666666667,706.608106,2204.8385606666666,1.0,0.0,0.0
71081.28,27,26.19,614.0,38700,36,1.836725581395349,5923.44,1551.348936,4372.091063999999,1.0,0.0,0.0
90097.99,22,20.73,635.0,38200,60,2.3585861256544502,7508.1658333333335,1556.44277725,5951.723056083333,0.0,0.0,1.0
29027.33,1,32.6,705.0,12500,60,2.3221864,2418.9441666666667,788.5757983333334,1630.3683683333334,1.0,0.0,0.0
40980.8,16,19.59,664.0,10800,36,3.794518518518519,3415.066666666667,669.01156,2746.055106666667,1.0,0.0,0.0
70374.33,24,18.24,568.0,2800,36,25.133689285714286,5864.5275,1069.6898159999998,4794.837684,0.0,1.0,0.0
106023.01,28,26.15,584.0,46000,60,2.3048480434782608,8835.250833333334,2310.418092916667,6524.832740416667,0.0,0.0,1.0
53699.52,4,33.62,714.0,1500,60,35.799679999999995,4474.96,1504.481552,2970.478448,1.0,0.0,0.0
140858.96,37,12.18,584.0,26100,60,5.396895019157088,11738.246666666666,1429.7184439999999,10308.528222666666,1.0,0.0,0.0
49033.9,14,19.76,719.0,46900,60,1.045498933901919,4086.1583333333333,807.4248866666668,3278.7334466666666,1.0,0.0,0.0
123126.95,34,18.25,672.0,14500,36,8.491513793103447,10260.579166666666,1872.5556979166665,8388.02346875,0.0,0.0,1.0
18175.81,9,27.73,619.0,18200,36,0.9986708791208792,1514.6508333333334,420.0126760833333,1094.63815725,0.0,1.0,0.0
87429.53,36,22.26,648.0,26500,36,3.2992275471698114,7285.794166666667,1621.8177815000001,5663.976385166667,1.0,0.0,0.0
77253.28,25,12.66,725.0,31700,60,2.4370119873817035,6437.7733333333335,815.022104,5622.751229333334,1.0,0.0,0.0
38523.34,6,10.46,590.0,34200,36,1.1264134502923975,3210.278333333333,335.7951136666667,2874.4832196666666,0.0,0.0,1.0
49026.43,32,18.95,690.0,9400,36,5.2155776595744685,4085.5358333333334,774.2090404166667,3311.326792916667,0.0,0.0,1.0
75477.69,12,13.31,722.0,49700,36,1.5186657947686117,6289.8075,837.1733782499999,5452.63412175,1.0,0.0,0.0
56538.64,26,5.27,571.0,36400,36,1.5532593406593407,4711.553333333333,248.29886066666666,4463.2544726666665,1.0,0.0,0.0
57917.54,6,9.46,691.0,36400,60,1.591141208791209,4826.461666666667,456.58327366666674,4369.878393,0.0,0.0,1.0
119043.29,10,4.42,694.0,30200,36,3.9418307947019864,9920.274166666666,438.4761181666666,9481.798048499999,0.0,0.0,1.0
141933.41,23,21.71,606.0,44300,36,3.203914446952596,11827.784166666666,2567.8119425833333,9259.972224083333,1.0,0.0,0.0
49091.56,18,26.6,565.0,16000,36,3.0682225,4090.963333333333,1088.1962466666666,3002.7670866666667,0.0,0.0,1.0
91077.88,18,18.96,752.0,10200,60,8.929203921568629,7589.823333333334,1439.0305040000003,6150.792829333333,1.0,0.0,0.0
111990.93,11,19.6,683.0,27900,36,4.014011827956989,9332.5775,1829.18519,7503.392309999999,0.0,1.0,0.0
108914.21,11,28.65,695.0,8500,36,12.813436470588236,9076.184166666668,2600.3267637500003,6475.8574029166675,0.0,0.0,1.0
62458.87,6,28.82,604.0,7600,36,8.218272368421053,5204.905833333333,1500.0538611666666,3704.8519721666667,0.0,0.0,1.0
42708.19,36,11.65,651.0,30200,36,1.414178476821192,3559.0158333333334,414.62534458333334,3144.3904887500003,1.0,0.0,0.0
30037.17,9,9.19,594.0,27300,60,1.1002626373626374,2503.0975,230.03466024999997,2273.06283975,1.0,0.0,0.0
98281.94,19,20.15,665.0,47700,36,2.060418029350105,8190.161666666667,1650.3175758333332,6539.844090833334,1.0,0.0,0.0
89770.67,4,23.0,678.0,18700,60,4.800570588235294,7480.889166666667,1720.6045083333333,5760.284658333334,0.0,0.0,1.0
92866.01,22,17.05,583.0,19100,60,4.862094764397906,7738.8341666666665,1319.4712254166668,6419.3629412499995,0.0,0.0,1.0
47852.93,12,16.06,612.0,7900,36,6.057332911392405,3987.744166666667,640.4317131666667,3347.3124535,1.0,0.0,0.0
79912.04,1,22.06,666.0,2600,36,30.7354,6659.336666666666,1469.0496686666665,5190.286998,1.0,0.0,0.0
72169.07,28,8.62,657.0,38800,36,1.8600275773195878,6014.089166666668,518.4144861666667,5495.674680500001,0.0,0.0,1.0
62922.94,34,15.61,652.0,13400,60,4.695741791044776,5243.578333333334,818.5225778333333,4425.0557555000005,1.0,0.0,0.0
83139.63,12,16.91,728.0,26600,36,3.12555,6928.302500000001,1171.5759527500002,5756.72654725,0.0,0.0,1.0
79107.96,39,20.86,721.0,18500,36,4.276105945945947,6592.330000000001,1375.1600380000002,5217.169962000001,1.0,0.0,0.0
39149.37,20,32.29,702.0,45800,36,0.8547897379912665,3262.4475,1053.44429775,2209.00320225,1.0,0.0,0.0
29989.43,7,18.9,724.0,12700,36,2.3613724409448817,2499.119166666667,472.33352249999996,2026.7856441666668,1.0,0.0,0.0
41137.96,6,17.58,673.0,9400,36,4.3763787234042555,3428.1633333333334,602.671114,2825.492219333333,0.0,0.0,1.0
44230.06,11,24.78,617.0,20700,36,2.136717874396135,3685.838333333333,913.350739,2772.487594333333,0.0,0.0,1.0
49578.21,14,17.06,595.0,17200,36,2.8824540697674417,4131.5175,704.8368854999999,3426.6806145,1.0,0.0,0.0
53247.52,0,15.06,659.0,9300,36,5.725539784946236,4437.293333333333,668.256376,3769.036957333333,0.0,0.0,1.0
75850.47,39,30.48,714.0,10600,36,7.155704716981132,6320.8725,1926.6019380000002,4394.270562,0.0,0.0,1.0
72834.18,2,15.72,586.0,17600,60,4.138305681818181,6069.514999999999,954.127758,5115.387242,0.0,0.0,1.0
41884.02,40,15.54,626.0,34100,36,1.2282703812316715,3490.3349999999996,542.3980589999999,2947.936941,0.0,0.0,1.0
126770.96,37,17.62,710.0,1300,36,97.51612307692308,10564.246666666668,1861.4202626666672,8702.826404000001,0.0,0.0,1.0
33340.81,40,14.91,660.0,19300,60,1.72750310880829,2778.400833333333,414.25956425,2364.141269083333,0.0,0.0,1.0
26814.86,19,11.81,659.0,22500,60,1.1917715555555555,2234.5716666666667,263.90291383333334,1970.6687528333334,0.0,0.0,1.0
77100.71,16,7.54,735.0,39800,60,1.9372037688442212,6425.059166666667,484.44946116666665,5940.6097055,1.0,0.0,0.0
67727.83,2,30.24,648.0,41800,36,1.620283014354067,5643.985833333333,1706.7413159999999,3937.2445173333335,0.0,0.0,1.0
53247.73,22,19.19,736.0,7500,60,7.099697333333334,4437.310833333334,851.5199489166669,3585.790884416667,0.0,0.0,1.0
30709.52,37,22.93,657.0,27300,60,1.1248908424908426,2559.1266666666666,586.8077446666666,1972.318922,0.0,0.0,1.0
25461.32,37,18.11,590.0,25000,36,1.0184528,2121.7766666666666,384.2537543333333,1737.5229123333334,1.0,0.0,0.0
54833.53,8,1.51,766.0,18500,36,2.9639745945945943,4569.4608333333335,68.99885858333334,4500.46197475,1.0,0.0,0.0
53956.94,24,30.95,702.0,1500,36,35.971293333333335,4496.411666666667,1391.6394108333334,3104.7722558333335,1.0,0.0,0.0
